market,latitude,longitude,commodity,unit,month,year,price
Morogoro,-6.816667,37.666667,Maize,100 KG,8,2018,42500
Morogoro,-6.816667,37.666667,Rice,100 KG,8,2018,155000
Morogoro,-6.816667,37.666667,Maize,100 KG,9,2018,37301.14
Morogoro,-6.816667,37.666667,Rice,100 KG,9,2018,267272.73
Morogoro,-6.816667,37.666667,Maize,100 KG,10,2018,35159.56
Morogoro,-6.816667,37.666667,Rice,100 KG,10,2018,140555.56
Morogoro,-6.816667,37.666667,Beans,100 KG,10,2018,181388.89
Morogoro,-6.816667,37.666667,Maize,100 KG,11,2018,40511.73
Morogoro,-6.816667,37.666667,Rice,100 KG,11,2018,147500
Morogoro,-6.816667,37.666667,Beans,100 KG,11,2018,177272.73
Morogoro,-6.816667,37.666667,Maize,100 KG,12,2018,43736.67
Morogoro,-6.816667,37.666667,Rice,100 KG,12,2018,146041.67
Morogoro,-6.816667,37.666667,Beans,100 KG,12,2018,177500
Morogoro,-6.816667,37.666667,Maize,100 KG,1,2019,47643.6
Morogoro,-6.816667,37.666667,Rice,100 KG,1,2019,148000
Morogoro,-6.816667,37.666667,Beans,100 KG,1,2019,176000
Morogoro,-6.816667,37.666667,Maize,100 KG,2,2019,47828
Morogoro,-6.816667,37.666667,Rice,100 KG,2,2019,150000
Morogoro,-6.816667,37.666667,Beans,100 KG,2,2019,177500
Morogoro,-6.816667,37.666667,Maize,100 KG,3,2019,46159.09
Morogoro,-6.816667,37.666667,Rice,100 KG,3,2019,152318.18
Morogoro,-6.816667,37.666667,Beans,100 KG,3,2019,179181.82
Morogoro,-6.816667,37.666667,Maize,100 KG,4,2019,51833.33
Morogoro,-6.816667,37.666667,Rice,100 KG,4,2019,158333.33
Morogoro,-6.816667,37.666667,Beans,100 KG,4,2019,177833.33
Morogoro,-6.816667,37.666667,Maize,100 KG,5,2019,61383.71
Morogoro,-6.816667,37.666667,Rice,100 KG,5,2019,160000
Morogoro,-6.816667,37.666667,Beans,100 KG,5,2019,175000
Morogoro,-6.816667,37.666667,Maize,100 KG,6,2019,64909.56
Morogoro,-6.816667,37.666667,Rice,100 KG,6,2019,157777.78
Morogoro,-6.816667,37.666667,Beans,100 KG,6,2019,175000
Morogoro,-6.816667,37.666667,Maize,100 KG,7,2019,68923.82
Morogoro,-6.816667,37.666667,Rice,100 KG,7,2019,160000
Morogoro,-6.816667,37.666667,Maize,100 KG,8,2019,65011.27
Morogoro,-6.816667,37.666667,Rice,100 KG,8,2019,155454.55
Morogoro,-6.816667,37.666667,Maize,100 KG,9,2019,69690
Morogoro,-6.816667,37.666667,Rice,100 KG,9,2019,159090.91
Morogoro,-6.816667,37.666667,Maize,100 KG,10,2019,84695.45
Morogoro,-6.816667,37.666667,Rice,100 KG,10,2019,163181.82
Morogoro,-6.816667,37.666667,Beans,100 KG,10,2019,181272.73
Morogoro,-6.816667,37.666667,Maize,100 KG,11,2019,93962.5
Morogoro,-6.816667,37.666667,Rice,100 KG,11,2019,180937.5
Morogoro,-6.816667,37.666667,Beans,100 KG,11,2019,188687.5
Morogoro,-6.816667,37.666667,Maize,100 KG,12,2019,80959.6
Morogoro,-6.816667,37.666667,Rice,100 KG,12,2019,171750
Morogoro,-6.816667,37.666667,Beans,100 KG,12,2019,191000
Morogoro,-6.816667,37.666667,Maize,100 KG,1,2020,92673.36
Morogoro,-6.816667,37.666667,Rice,100 KG,1,2020,176136.36
Morogoro,-6.816667,37.666667,Beans,100 KG,1,2020,196590.91
Morogoro,-6.816667,37.666667,Maize,100 KG,2,2020,79255.96
Morogoro,-6.816667,37.666667,Rice,100 KG,2,2020,180000
